"ID","Type","Description","Commit","Size/Commit","Others"
"169","Move Attribute","Move Attribute public NTLMSSP_SIGNATURE : Byte[] from class org.jasig.cas.support.spnego.util.SpnegoConstants to private NTLMSSP_SIGNATURE : Byte[] from class org.jasig.cas.support.spnego.authentication.principal.SpnegoCredential","https://github.com/Jasig/cas/commit/7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f","1","Move Attribute public NTLMSSP_SIGNATURE : Byte[] from class org.jasig.cas.support.spnego.util.SpnegoConstants to private NTLMSSP_SIGNATURE : Byte[] from class org.jasig.cas.support.spnego.authentication.principal.SpnegoCredential"
"170","Move Attribute","Move Attribute public UI_THREAD_HANDLER : Handler from class org.quantumbadger.redreader.common.General to public UI_THREAD_HANDLER : Handler from class org.quantumbadger.redreader.common.AndroidApi","https://github.com/QuantumBadger/RedReader/commit/2b2bb6c734d106cdd1c0f4691607be2fe11d7ebb","1","Move Attribute public UI_THREAD_HANDLER : Handler from class org.quantumbadger.redreader.common.General to public UI_THREAD_HANDLER : Handler from class org.quantumbadger.redreader.common.AndroidApi"
"171","Move Attribute","Move Attribute private TAG : WeakReference<Object> from class com.loopj.android.http.RequestHandle to private TAG : WeakReference<Object> from class com.loopj.android.http.AsyncHttpResponseHandler","https://github.com/loopj/android-async-http/commit/af7e9e4bcd90504d6a665dbb21635eb1733fe025","1","Move Attribute private TAG : WeakReference<Object> from class com.loopj.android.http.RequestHandle to private TAG : WeakReference<Object> from class com.loopj.android.http.AsyncHttpResponseHandler"
"172","Move Attribute","Move Attribute private KAFKA_TOPIC : String from class com.spotify.helios.agent.TaskHistoryWriter to public KAFKA_TOPIC : String from class com.spotify.helios.common.descriptors.TaskStatusEvent","https://github.com/spotify/helios/commit/687bda5a3ea1b5daae2764653843d318c77f4590","4","Move Attribute private KAFKA_TOPIC : String from class com.spotify.helios.agent.TaskHistoryWriter to public KAFKA_TOPIC : String from class com.spotify.helios.common.descriptors.TaskStatusEvent
Remove Parameter kafkaProvider : KafkaClientProvider in method public TaskHistoryWriter(hostname String, client ZooKeeperClient, kafkaProvider KafkaClientProvider, backingFile Path) from class com.spotify.helios.agent.TaskHistoryWriter
Remove Parameter kafkaProvider : KafkaClientProvider in method public QueueingHistoryWriter(client ZooKeeperClient, backingFile Path, kafkaProvider KafkaClientProvider) from class com.spotify.helios.servicescommon.QueueingHistoryWriter
Remove Parameter kafkaProvider : KafkaClientProvider in method private makeWriter(client ZooKeeperClient, kafkaProvider KafkaClientProvider) : void from class com.spotify.helios.agent.TaskHistoryWriterTest"
"173","Move Attribute","Move Attribute private asciiDigits : byte[] from class com.google.common.primitives.Ints to private asciiDigits : byte[] from class com.google.common.primitives.Longs","https://github.com/google/guava/commit/31fc19200207ccadc45328037d8a2a62b617c029","5","Move Method private digit(c char) : int from class com.google.common.primitives.Ints to private digit(c char) : int from class com.google.common.primitives.Longs
Extract Method public tryParse(string String, radix int) : Long extracted from public tryParse(string String) : Long in class com.google.common.primitives.Longs
Move Attribute private asciiDigits : byte[] from class com.google.common.primitives.Ints to private asciiDigits : byte[] from class com.google.common.primitives.Longs
Extract And Move Method public tryParse(string String, radix int) : Long extracted from package tryParse(string String, radix int) : Integer in class com.google.common.primitives.Ints & moved to class com.google.common.primitives.Longs
Add Method Annotation @Beta in method public tryParse(string String, radix int) : Integer from class com.google.common.primitives.Ints"
"174","Move Attribute","Move Attribute package SCRIPT : String from class org.jenkinsci.plugins.workflow.multibranch.WorkflowBranchProjectFactory to package SCRIPT : String from class org.jenkinsci.plugins.workflow.multibranch.WorkflowMultiBranchProject","https://github.com/jenkinsci/workflow-plugin/commit/d0e374ce8ecb687b4dc046d1edea9e52da17706f","5","Move Attribute package SCRIPT : String from class org.jenkinsci.plugins.workflow.multibranch.WorkflowBranchProjectFactory to package SCRIPT : String from class org.jenkinsci.plugins.workflow.multibranch.WorkflowMultiBranchProject
Inline Method private setBranch(property BranchJobProperty, branch Branch, project WorkflowJob) : void inlined to public setBranch(project WorkflowJob, branch Branch) : WorkflowJob in class org.jenkinsci.plugins.workflow.multibranch.WorkflowBranchProjectFactory
Extract Variable sa : ScriptApproval in method public evaluate() : void from class org.jenkinsci.plugins.workflow.multibranch.SCMBinderTest.exactRevision.addStep
Remove Method Annotation @Ignore(""TODO currently will print `subsequent content` in b1"") in method public exactRevision() : void from class org.jenkinsci.plugins.workflow.multibranch.SCMBinderTest
Remove Class Annotation @Extension in class org.jenkinsci.plugins.workflow.multibranch.SCMBinder"
"175","Move Attribute","Move Attribute public ORIGINAL_DOCUMENT : Key<Document> from class com.intellij.diff.actions.DocumentFragmentContent to public ORIGINAL_DOCUMENT : Key<Document> from class com.intellij.openapi.command.undo.UndoManager","https://github.com/JetBrains/intellij-community/commit/d12e1c16d1c73142334e689eb01f20abaeba84b0","1","Move Attribute public ORIGINAL_DOCUMENT : Key<Document> from class com.intellij.diff.actions.DocumentFragmentContent to public ORIGINAL_DOCUMENT : Key<Document> from class com.intellij.openapi.command.undo.UndoManager"
"176","Move Class","Move Class com.intellij.psi.codeStyle.autodetect.NewLineBlocksIterator moved to com.intellij.psi.formatter.common.NewLineBlocksIterator","https://github.com/JetBrains/intellij-community/commit/3972b9b3d4e03bdb5e62dfa663e3e0a1871e3c9f","1","Move Class com.intellij.psi.codeStyle.autodetect.NewLineBlocksIterator moved to com.intellij.psi.formatter.common.NewLineBlocksIterator"
"177","Move Class","Move Class com.intellij.util.ui.components.JBPanel moved to com.intellij.ui.components.JBPanel","https://github.com/JetBrains/intellij-community/commit/5f18bed8da4dda4fa516907ecbbe28f712e944f7","1","Move Class com.intellij.util.ui.components.JBPanel moved to com.intellij.ui.components.JBPanel"
"178","Move Class","Move Class nl.javadude.sshj.connection.channel.ChannelCloseEofTest moved to com.hierynomus.sshj.connection.channel.ChannelCloseEofTest","https://github.com/hierynomus/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104","2","Move Class nl.javadude.sshj.connection.channel.ChannelCloseEofTest moved to com.hierynomus.sshj.connection.channel.ChannelCloseEofTest
Extract Superclass com.hierynomus.sshj.SshIntegrationTestBase from class com.hierynomus.sshj.connection.channel.ChannelCloseEofTest"
"179","Move Class","Move Class com.hazelcast.spi.ServiceInfo moved to com.hazelcast.spi.impl.servicemanager.ServiceInfo","https://github.com/hazelcast/hazelcast/commit/e66e49cd4a9dd8027204f712f780170a5c129f5b","1","Move Class com.hazelcast.spi.ServiceInfo moved to com.hazelcast.spi.impl.servicemanager.ServiceInfo"
"180","Move Class","Move Class tconstruct.library.modifiers.RecipeMatch moved to tconstruct.library.mantle.RecipeMatch","https://github.com/SlimeKnights/TinkersConstruct/commit/71820e573134be3fad3935035249cd77c4412f4e","4","Move Class tconstruct.library.modifiers.RecipeMatch moved to tconstruct.library.mantle.RecipeMatch
Move Method public addItem(oredictItem String, count int) : void from class tconstruct.library.modifiers.Modifier to public addItem(oredictItem String, amountNeeded int, amountMatched int) : void from class tconstruct.library.mantle.RecipeMatchRegistry
Rename Parameter count : int to amountNeeded : int in method public addItem(oredictItem String, amountNeeded int, amountMatched int) : void in class tconstruct.library.mantle.RecipeMatchRegistry
Change Attribute Type modifierItems : List<RecipeMatch> to modifierItems : RecipeMatchRegistry in class tconstruct.library.modifiers.Modifier"
"181","Move Class","Move Class org.springframework.aop.interceptor.AsyncExecutionInterceptor.CompletableFutureDelegate moved to org.springframework.aop.interceptor.AsyncExecutionAspectSupport.CompletableFutureDelegate","https://github.com/spring-projects/spring-framework/commit/dd4bc630c3de70204081ab196945d6b55ab03beb","3","Pull Up Attribute private completableFuturePresent : boolean from class org.springframework.aop.interceptor.AsyncExecutionInterceptor to private completableFuturePresent : boolean from class org.springframework.aop.interceptor.AsyncExecutionAspectSupport
Move Class org.springframework.aop.interceptor.AsyncExecutionInterceptor.CompletableFutureDelegate moved to org.springframework.aop.interceptor.AsyncExecutionAspectSupport.CompletableFutureDelegate
Extract And Move Method protected doSubmit(task Callable<Object>, executor AsyncTaskExecutor, returnType Class<?>) : Object extracted from public invoke(invocation MethodInvocation) : Object in class org.springframework.aop.interceptor.AsyncExecutionInterceptor & moved to class org.springframework.aop.interceptor.AsyncExecutionAspectSupport"
"182","Move Class","Move Class com.mongodb.JsonPoweredTestHelper moved to util.JsonPoweredTestHelper","https://github.com/mongodb/mongo-java-driver/commit/8c5a20d786e66ee4c4b0d743f0f80bf681c419be","1","Move Class com.mongodb.JsonPoweredTestHelper moved to util.JsonPoweredTestHelper"
"183","Move Class","Move Class com.facebook.buck.java.ReportGenerator moved to com.facebook.buck.java.coverage.ReportGenerator","https://github.com/facebook/buck/commit/84b7b3974ae8171a4de2f804eb94fcd1d6cd6647","1","Move Class com.facebook.buck.java.ReportGenerator moved to com.facebook.buck.java.coverage.ReportGenerator"
"184","Move Class","Move Class ratpack.jackson.JacksonModule moved to ratpack.jackson.guice.JacksonModule","https://github.com/ratpack/ratpack/commit/2581441eda268c45306423dd4c515514d98a14a0","1","Move Class ratpack.jackson.JacksonModule moved to ratpack.jackson.guice.JacksonModule"
"185","Move Class","Move Class org.springframework.data.jpa.repository.augment.JpaSoftDeleteQueryAugmentor.PropertyChangeEnsuringBeanWrapper moved to org.springframework.data.jpa.repository.augment.PropertyChangeEnsuringBeanWrapper","https://github.com/spring-projects/spring-data-jpa/commit/36d1b0717bc5836bba39985caadc2df5f2533ac4","4","Move Class org.springframework.data.jpa.repository.augment.JpaSoftDeleteQueryAugmentor.PropertyChangeEnsuringBeanWrapper moved to org.springframework.data.jpa.repository.augment.PropertyChangeEnsuringBeanWrapper
Rename Variable augmentor : JpaSoftDeleteQueryAugmentor to jpaAugmentor : JpaSoftDeleteQueryAugmentor in method public setUp() : void in class org.springframework.data.jpa.repository.support.SoftDeleteIntegrationTests
Remove Method Annotation @SuppressWarnings(""unchecked"") in method public withQuery(query String) : JpaQueryContext from class org.springframework.data.jpa.repository.support.JpaQueryContext
Reorder Parameter [queryMode : QueryMode, entityManager : EntityManager, query : Query] to [query : Query, queryMode : QueryMode, entityManager : EntityManager] in method public JpaQueryContext(query Query, queryMode QueryMode, entityManager EntityManager) in class org.springframework.data.jpa.repository.support.JpaQueryContext"
"186","Move Class","Move Class cucumber.runtime.java.ObjectFactory moved to cucumber.api.java.ObjectFactory","https://github.com/cucumber/cucumber-jvm/commit/0e815f3e1339f91960c7c64ab395de6dd8ff9eec","3","Move Class cucumber.runtime.java.ObjectFactory moved to cucumber.api.java.ObjectFactory
Add Parameter objectFactoryClassName : String in method public loadObjectFactory(classFinder ClassFinder, objectFactoryClassName String) : ObjectFactory from class cucumber.runtime.java.ObjectFactoryLoader
Remove Parameter classLoader : ClassLoader in method private loadClass(className String, classLoader ClassLoader) : Class<?> from class cucumber.runtime.io.ResourceLoaderClassFinder"
"187","Move Class","Move Class org.gradle.jvm.plugins.JarBinaryRules moved to org.gradle.jvm.internal.JarBinaryRules","https://github.com/gradle/gradle/commit/f394599bf1423be0be2d5822ed7f1271d2841225","1","Move Class org.gradle.jvm.plugins.JarBinaryRules moved to org.gradle.jvm.internal.JarBinaryRules"
"188","Move Class","Move Class org.gradle.tooling.tests.TestExecutionException moved to org.gradle.tooling.test.TestExecutionException","https://github.com/gradle/gradle/commit/ba1da95200d080aef6251f13ced0ca67dff282be","1","Move Class org.gradle.tooling.tests.TestExecutionException moved to org.gradle.tooling.test.TestExecutionException"
"189","Move Class","Move Class com.google.gwt.core.client.impl.Md5Digest moved to java.security.MessageDigest.Md5Digest","https://github.com/gwtproject/gwt/commit/e0dda9f61b7c409944c4734edf75b108e0288f59","1","Move Class com.google.gwt.core.client.impl.Md5Digest moved to java.security.MessageDigest.Md5Digest"
"190","Move Class","Move Class cgeo.geocaching.connector.TerraCachingConnector moved to cgeo.geocaching.connector.tc.TerraCachingConnector","https://github.com/cgeo/cgeo/commit/7e7e4f54801af4e49ebddb934d0c6ff33a2c2160","2","Move Class cgeo.geocaching.connector.TerraCachingConnector moved to cgeo.geocaching.connector.tc.TerraCachingConnector
Add Method Annotation @SuppressWarnings(""static-method"") in method protected afterParsing(cache Geocache) : void from class cgeo.geocaching.files.GPXParser"
"191","Move Class","Move Class com.squareup.javapoet.TypesTest.Parameterized moved to com.squareup.javapoet.AbstractTypesTest.Parameterized","https://github.com/square/javapoet/commit/5a37c2aa596377cb4c9b6f916614407fd0a7d3db","2","Move Class com.squareup.javapoet.TypesTest.Parameterized moved to com.squareup.javapoet.AbstractTypesTest.Parameterized
Extract Superclass com.squareup.javapoet.AbstractTypesTest from class com.squareup.javapoet.TypesTest"
"192","Move Class","Move Class com.google.checkstyle.test.chapter5naming.rule521packageNames.PackageNameInputBad moved to com.google.checkstyle.test.chapter5naming.rule521packageNamesCamelCase.PackageNameInputBad","https://github.com/checkstyle/checkstyle/commit/febbc986cb25ed460ea601c0a68c7d2597f89ee4","2","Rename Class com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.InputVariableDeclarationUsageDistanceCheck.writer renamed to com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.InputVariableDeclarationUsageDistanceCheck.otherWriter
Move Class com.google.checkstyle.test.chapter5naming.rule521packageNames.PackageNameInputBad moved to com.google.checkstyle.test.chapter5naming.rule521packageNamesCamelCase.PackageNameInputBad"
"193","Move Class","Move Class org.activiti.engine.impl.persistence.entity.UserEntityTest moved to org.activiti.engine.test.api.identity.UserEntityTest","https://github.com/Activiti/Activiti/commit/ca7d0c3b33a0863bed04c77932b9ef6b1317f34e","1","Move Class org.activiti.engine.impl.persistence.entity.UserEntityTest moved to org.activiti.engine.test.api.identity.UserEntityTest"
"194","Move Class","Move Class org.apache.cassandra.locator.DynamicEndpointSnitchTest.ScoreUpdater moved to org.apache.cassandra.locator.DynamicEndpointSnitchLongTest.ScoreUpdater","https://github.com/apache/cassandra/commit/4fcd7d4d366d001cf5f1f7d926c608c902e3f0af","2","Move Class org.apache.cassandra.locator.DynamicEndpointSnitchTest.ScoreUpdater moved to org.apache.cassandra.locator.DynamicEndpointSnitchLongTest.ScoreUpdater
Move Method public testConcurrency() : void from class org.apache.cassandra.locator.DynamicEndpointSnitchTest to public testConcurrency() : void from class org.apache.cassandra.locator.DynamicEndpointSnitchLongTest"
"195","Move Class","Move Class org.opentripplanner.analyst.cluster.AnalystWorker.WorkerIdDefiner moved to org.opentripplanner.analyst.cluster.WorkerIdDefiner","https://github.com/opentripplanner/OpenTripPlanner/commit/334dbc7cf3432e7c17b0ed98801e61b0b591b408","1","Move Class org.opentripplanner.analyst.cluster.AnalystWorker.WorkerIdDefiner moved to org.opentripplanner.analyst.cluster.WorkerIdDefiner"
"196","Move Class","Move Class com.facebook.presto.split.TestJmxSplitManager moved to com.facebook.presto.connector.jmx.TestJmxSplitManager","https://github.com/facebook/presto/commit/484b7cb0d20ec8f7c3b0d9eaf9e3f93468cec88c","2","Move Class com.facebook.presto.split.TestJmxSplitManager moved to com.facebook.presto.connector.jmx.TestJmxSplitManager
Change Variable Type splits : ImmutableList<ConnectorSplit> to splits : List<ConnectorSplit> in method public getPartitionSplits(table ConnectorTableHandle, partitions List<ConnectorPartition>) : ConnectorSplitSource in class com.facebook.presto.connector.jmx.JmxSplitManager"
"197","Move Class","Move Class de.greenrobot.dao.PropertyConverter moved to de.greenrobot.dao.converter.PropertyConverter","https://github.com/greenrobot/greenDAO/commit/d6d9dd4365387816fda6987a4ad9b679c27e72a3","1","Move Class de.greenrobot.dao.PropertyConverter moved to de.greenrobot.dao.converter.PropertyConverter"
"198","Move Class","Move Class com.google.devtools.j2objc.translate.LambdaExpressionTest moved to com.google.devtools.j2objc.ast.LambdaExpressionTest","https://github.com/google/j2objc/commit/d05d92de40542e85f9f26712d976e710be82914e","5","Move Class com.google.devtools.j2objc.translate.LambdaExpressionTest moved to com.google.devtools.j2objc.ast.LambdaExpressionTest
Extract Method public printLambdaCall(functionalInterface IMethodBinding, functionalTypeBinding ITypeBinding, methodBinding IMethodBinding, parameters List<VariableDeclaration>, isCapturing boolean) : void extracted from public visit(node LambdaExpression) : boolean in class com.google.devtools.j2objc.gen.StatementGenerator
Extract Method public printLambdaCallWithoutBlocks(functionalInterface IMethodBinding, functionalClassName String, newClassName String, methodBinding IMethodBinding, isCapturing boolean) : void extracted from public visit(node LambdaExpression) : boolean in class com.google.devtools.j2objc.gen.StatementGenerator
Extract Method public printLambdaCallBlocks(functionalInterface IMethodBinding, parameters List<VariableDeclaration>, isCapturing boolean) : void extracted from public visit(node LambdaExpression) : boolean in class com.google.devtools.j2objc.gen.StatementGenerator
Split Parameter node : LambdaExpression to [isCapturing : boolean, parameters : List<VariableDeclaration>] in method public printLambdaCallBlocks(functionalInterface IMethodBinding, parameters List<VariableDeclaration>, isCapturing boolean) : void in class com.google.devtools.j2objc.gen.StatementGenerator"
"199","Move Class","Move Class org.geoserver.wfs.xml.PropertyRule moved to org.geoserver.util.PropertyRule","https://github.com/geoserver/geoserver/commit/07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c","1","Move Class org.geoserver.wfs.xml.PropertyRule moved to org.geoserver.util.PropertyRule"
"200","Move Class","Move Class org.jetbrains.plugins.groovy.util.ResolveProfiler moved to com.intellij.util.profiling.ResolveProfiler","https://github.com/JetBrains/intellij-community/commit/2b76aa336d696bbbbb205e6b6998e07ae5eb4261","1","Move Class org.jetbrains.plugins.groovy.util.ResolveProfiler moved to com.intellij.util.profiling.ResolveProfiler"
"201","Move Class","Move Class org.springframework.integration.codec.CompositeCodecTests moved to org.springframework.integration.codec.kryo.CompositeCodecTests","https://github.com/spring-projects/spring-integration/commit/4cca684f368d3ff719c62d3fa4cac3cdb7828bff","2","Move Class org.springframework.integration.codec.CompositeCodecTests moved to org.springframework.integration.codec.kryo.CompositeCodecTests
Rename Class org.springframework.integration.mail.config.ImapIdelIntegrationTests renamed to org.springframework.integration.mail.config.ImapIdleIntegrationTests"
"202","Move Class","Move Class com.intellij.execution.console.RunIdeConsoleAction.IDE moved to com.intellij.ide.script.IDE","https://github.com/JetBrains/intellij-community/commit/6b90205e9f7bbd1570f600d3812fd3efa1a0597e","3","Move Class com.intellij.execution.console.RunIdeConsoleAction.IDE moved to com.intellij.ide.script.IDE
Add Parameter Annotation @Nullable in parameter project : Project in method public IDE(project Project, engine IdeScriptEngine) from class com.intellij.ide.script.IDE
Add Parameter Annotation @NotNull in parameter engine : IdeScriptEngine in method public IDE(project Project, engine IdeScriptEngine) from class com.intellij.ide.script.IDE"
"203","Rename Variable","Rename Variable object : Object to item : Object in method private flatten(properties Properties, input Map<String,Object>, path String) : void in class org.springframework.boot.cloudfoundry.VcapApplicationListener","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6","5","Extract Method private getFullKey(path String, key String) : String extracted from private flatten(properties Properties, input Map<String,Object>, path String) : void in class org.springframework.boot.cloudfoundry.VcapApplicationListener
Rename Variable object : Object to item : Object in method private flatten(properties Properties, input Map<String,Object>, path String) : void in class org.springframework.boot.cloudfoundry.VcapApplicationListener
Inline Variable map : Map<String,Object> in method private flatten(properties Properties, input Map<String,Object>, path String) : void from class org.springframework.boot.cloudfoundry.VcapApplicationListener
Extract Variable itemKey : String in method private flatten(properties Properties, input Map<String,Object>, path String) : void from class org.springframework.boot.cloudfoundry.VcapApplicationListener
Add Method Annotation @SuppressWarnings(""unchecked"") in method private flatten(properties Properties, input Map<String,Object>, path String) : void from class org.springframework.boot.cloudfoundry.VcapApplicationListener"
"204","Rename Variable","Rename Variable member : String to addr : InetSocketAddress in method public isInMembersList(sender IpAddress) : boolean in class org.jgroups.auth.FixedMembershipToken","https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9","5","Extract Method public isInMembersList(sender IpAddress) : boolean extracted from public authenticate(token AuthToken, msg Message) : boolean in class org.jgroups.auth.FixedMembershipToken
Rename Variable member : String to addr : InetSocketAddress in method public isInMembersList(sender IpAddress) : boolean in class org.jgroups.auth.FixedMembershipToken
Change Variable Type member : String to addr : InetSocketAddress in method public isInMembersList(sender IpAddress) : boolean in class org.jgroups.auth.FixedMembershipToken
Change Attribute Type memberList : List<String> to memberList : List<InetSocketAddress> in class org.jgroups.auth.FixedMembershipToken
Extract Method public match(sender IpAddress, addr InetSocketAddress) : boolean extracted from public authenticate(token AuthToken, msg Message) : boolean in class org.jgroups.auth.FixedMembershipToken"
"205","Rename Variable","Rename Variable publishAndCheck : Runnable to asynchronousPublication : Runnable in method public testExceptionInHandlerInvocation() : void in class net.engio.mbassy.SyncAsyncTest","https://github.com/bennidi/mbassador/commit/40e41d11d7847d660bba6691859b0506514bd0ac","4","Rename Class net.engio.mbassy.ConditionalHandlers renamed to net.engio.mbassy.ConditionalHandlerTest
Rename Variable publishAndCheck : Runnable to asynchronousPublication : Runnable in method public testExceptionInHandlerInvocation() : void in class net.engio.mbassy.SyncAsyncTest
Rename Attribute PublicationError : String to PublicationErrorHandlers : String in class net.engio.mbassy.bus.common.Properties.Handler
Change Parameter Type message : StandardMessage to message : Object in method public handle(message Object) : void in class net.engio.mbassy.listeners.ExceptionThrowingListener"
"206","Rename Variable","Rename Variable mpd : MPD to status : MPDStatus in method protected onHandleIntent(intent Intent) : void in class com.namelessdev.mpdroid.widgets.WidgetHelperService","https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b","3","Inline Method package processIntent(action String, mpd MPD) : void inlined to protected onHandleIntent(intent Intent) : void in class com.namelessdev.mpdroid.widgets.WidgetHelperService
Rename Variable mpd : MPD to status : MPDStatus in method protected onHandleIntent(intent Intent) : void in class com.namelessdev.mpdroid.widgets.WidgetHelperService
Change Variable Type mpd : MPD to status : MPDStatus in method protected onHandleIntent(intent Intent) : void in class com.namelessdev.mpdroid.widgets.WidgetHelperService"
"207","Rename Variable","Rename Variable augmentor : JpaSoftDeleteQueryAugmentor to jpaAugmentor : JpaSoftDeleteQueryAugmentor in method public setUp() : void in class org.springframework.data.jpa.repository.support.SoftDeleteIntegrationTests","https://github.com/spring-projects/spring-data-jpa/commit/36d1b0717bc5836bba39985caadc2df5f2533ac4","4","Move Class org.springframework.data.jpa.repository.augment.JpaSoftDeleteQueryAugmentor.PropertyChangeEnsuringBeanWrapper moved to org.springframework.data.jpa.repository.augment.PropertyChangeEnsuringBeanWrapper
Rename Variable augmentor : JpaSoftDeleteQueryAugmentor to jpaAugmentor : JpaSoftDeleteQueryAugmentor in method public setUp() : void in class org.springframework.data.jpa.repository.support.SoftDeleteIntegrationTests
Remove Method Annotation @SuppressWarnings(""unchecked"") in method public withQuery(query String) : JpaQueryContext from class org.springframework.data.jpa.repository.support.JpaQueryContext
Reorder Parameter [queryMode : QueryMode, entityManager : EntityManager, query : Query] to [query : Query, queryMode : QueryMode, entityManager : EntityManager] in method public JpaQueryContext(query Query, queryMode QueryMode, entityManager EntityManager) in class org.springframework.data.jpa.repository.support.JpaQueryContext"
"208","Rename Variable","Rename Variable processorDefinition : ProcessorDefinition<?> to other : OtherAttributesAware in method public resolvePropertyPlaceholders(camelContext CamelContext, definition Object) : void in class org.apache.camel.model.ProcessorDefinitionHelper","https://github.com/apache/camel/commit/9f319029ecc031cf8bf1756ab8a0e9e4e52c2902","5","Extract Interface org.apache.camel.model.OtherAttributesAware from class org.apache.camel.model.ProcessorDefinition
Rename Variable processorDefinition : ProcessorDefinition<?> to other : OtherAttributesAware in method public resolvePropertyPlaceholders(camelContext CamelContext, definition Object) : void in class org.apache.camel.model.ProcessorDefinitionHelper
Change Variable Type processorDefinition : ProcessorDefinition<?> to other : OtherAttributesAware in method public resolvePropertyPlaceholders(camelContext CamelContext, definition Object) : void in class org.apache.camel.model.ProcessorDefinitionHelper
Add Method Annotation @Override in method public getOtherAttributes() : Map<QName,Object> from class org.apache.camel.model.ProcessorDefinition
Add Method Annotation @Override in method public setOtherAttributes(otherAttributes Map<QName,Object>) : void from class org.apache.camel.model.ProcessorDefinition"
"209","Rename Variable","Rename Variable newPut : boolean to oldRecord : R in method public put(key K, value V) : void in class com.hazelcast.cache.impl.nearcache.impl.store.AbstractNearCacheRecordStore","https://github.com/hazelcast/hazelcast/commit/679d38d4316c16ccba4982d7f3ba13c147a451cb","3","Extract Method protected getFromNearCache(keyData Data, async boolean) : Object extracted from protected getInternal(key K, expiryPolicy ExpiryPolicy, async boolean) : Object in class com.hazelcast.client.cache.impl.AbstractClientCacheProxy
Rename Variable newPut : boolean to oldRecord : R in method public put(key K, value V) : void in class com.hazelcast.cache.impl.nearcache.impl.store.AbstractNearCacheRecordStore
Change Variable Type newPut : boolean to oldRecord : R in method public put(key K, value V) : void in class com.hazelcast.cache.impl.nearcache.impl.store.AbstractNearCacheRecordStore"
"210","Rename Variable","Rename Variable chooser : Intent to intent : Intent in method private openLoginInBrowser(client ApiClient) : void in class com.github.mobile.accounts.LoginActivity","https://github.com/github/android/commit/a7401e5091c06c68fae499ea1972b40143c66fa9","3","Extract Method private onUserLoggedIn(uri Uri) : void extracted from protected onNewIntent(intent Intent) : void in class com.github.mobile.accounts.LoginActivity
Rename Method private endAccess(accessToken String, scope String) : void renamed to private endAuth(accessToken String, scope String) : void in class com.github.mobile.accounts.LoginActivity
Rename Variable chooser : Intent to intent : Intent in method private openLoginInBrowser(client ApiClient) : void in class com.github.mobile.accounts.LoginActivity"
"211","Rename Variable","Rename Variable clazz : Class<? extends PersistentObject> to persistentObjectClass : Class<? extends PersistentObject> in method protected flushInserts() : void in class org.activiti.engine.impl.db.DbSqlSession","https://github.com/Activiti/Activiti/commit/a70ca1d9ad2ea07b19c5e1f9540c809d7a12d3fb","3","Extract Method protected flushPersistentObjects(persistentObjectClass Class<? extends PersistentObject>, persistentObjectsToInsert List<PersistentObject>) : void extracted from protected flushInserts() : void in class org.activiti.engine.impl.db.DbSqlSession
Rename Variable clazz : Class<? extends PersistentObject> to persistentObjectClass : Class<? extends PersistentObject> in method protected flushInserts() : void in class org.activiti.engine.impl.db.DbSqlSession
Parameterize Variable clazz : Class<? extends PersistentObject> to persistentObjectClass : Class<? extends PersistentObject> in method protected flushPersistentObjects(persistentObjectClass Class<? extends PersistentObject>, persistentObjectsToInsert List<PersistentObject>) : void in class org.activiti.engine.impl.db.DbSqlSession"
"212","Rename Variable","Rename Variable key : String to definition : Entry<String,Model> in method private fillRepresentations(swagger Swagger, contract Contract) : void in class org.restlet.ext.apispark.internal.conversion.swagger.v2_0.Swagger2Reader","https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4","3","Extract Method private fillRepresentation(model Model, name String, contract Contract) : void extracted from private fillRepresentations(swagger Swagger, contract Contract) : void in class org.restlet.ext.apispark.internal.conversion.swagger.v2_0.Swagger2Reader
Rename Variable key : String to definition : Entry<String,Model> in method private fillRepresentations(swagger Swagger, contract Contract) : void in class org.restlet.ext.apispark.internal.conversion.swagger.v2_0.Swagger2Reader
Change Variable Type key : String to definition : Entry<String,Model> in method private fillRepresentations(swagger Swagger, contract Contract) : void in class org.restlet.ext.apispark.internal.conversion.swagger.v2_0.Swagger2Reader"
"213","Rename Variable","Rename Variable intervalHistogram : EncodableHistogram to histogram : EncodableHistogram in method private getIntervalHistogram() : EncodableHistogram in class org.HdrHistogram.HistogramLogProcessor","https://github.com/HdrHistogram/HdrHistogram/commit/0e65ac4da70c6ca5c67bb8418e67db914218042f","2","Extract Method private getIntervalHistogram() : EncodableHistogram extracted from public run() : void in class org.HdrHistogram.HistogramLogProcessor
Rename Variable intervalHistogram : EncodableHistogram to histogram : EncodableHistogram in method private getIntervalHistogram() : EncodableHistogram in class org.HdrHistogram.HistogramLogProcessor"
